epoch , batch_size, learning_rate, accuracy, loss
11 , 100 , 0.0005 , 0.35381487011909485 , 1.7379790544509888
12 , 100 , 0.0005 , 0.3589743673801422 , 1.7396774291992188
13 , 100 , 0.0005 , 0.345215767621994 , 1.748926043510437
14 , 100 , 0.0005 , 0.35318949818611145 , 1.7430611848831177
15 , 100 , 0.0005 , 0.36726078391075134 , 1.7267953157424927
16 , 100 , 0.0005 , 0.36163225769996643 , 1.7217789888381958
17 , 100 , 0.0005 , 0.37148216366767883 , 1.7112751007080078
18 , 100 , 0.0005 , 0.3635084331035614 , 1.7236405611038208
19 , 100 , 0.0005 , 0.38211381435394287 , 1.6990562677383423
20 , 100 , 0.0005 , 0.362883061170578 , 1.7248947620391846
21 , 100 , 0.0005 , 0.39415258169174194 , 1.683039665222168
22 , 100 , 0.0005 , 0.3742964267730713 , 1.710878610610962
23 , 100 , 0.0005 , 0.39258912205696106 , 1.6888761520385742
24 , 100 , 0.0005 , 0.3782051205635071 , 1.7065290212631226
25 , 100 , 0.0005 , 0.369449645280838 , 1.7064288854599
26 , 100 , 0.0005 , 0.3832082450389862 , 1.685131311416626
27 , 100 , 0.0005 , 0.38899311423301697 , 1.6989967823028564
28 , 100 , 0.0005 , 0.381957471370697 , 1.6784093379974365
29 , 100 , 0.0005 , 0.4013445973396301 , 1.67266845703125
30 , 100 , 0.0005 , 0.3904002606868744 , 1.6754688024520874
31 , 100 , 0.0005 , 0.4065040647983551 , 1.6509947776794434
32 , 100 , 0.0005 , 0.3986866772174835 , 1.6624243259429932
33 , 100 , 0.0005 , 0.40791118144989014 , 1.6318620443344116
34 , 100 , 0.0005 , 0.41056910157203674 , 1.6379410028457642
35 , 100 , 0.0005 , 0.40603503584861755 , 1.6402831077575684
36 , 100 , 0.0005 , 0.40697309374809265 , 1.6366400718688965
37 , 100 , 0.0005 , 0.42166978120803833 , 1.6288723945617676
38 , 100 , 0.0005 , 0.4304252564907074 , 1.6200838088989258
39 , 100 , 0.0005 , 0.4280800521373749 , 1.6216673851013184
40 , 100 , 0.0005 , 0.4190118908882141 , 1.6190650463104248
41 , 100 , 0.0005 , 0.4301125705242157 , 1.6035629510879517
42 , 100 , 0.0005 , 0.42432770133018494 , 1.6140332221984863
43 , 100 , 0.0005 , 0.438242644071579 , 1.5890891551971436
44 , 100 , 0.0005 , 0.42542213201522827 , 1.5964268445968628
45 , 100 , 0.0005 , 0.4448092579841614 , 1.5886443853378296
46 , 100 , 0.0005 , 0.448874294757843 , 1.5752294063568115
47 , 100 , 0.0005 , 0.4393370747566223 , 1.5815207958221436
48 , 100 , 0.0005 , 0.4570043683052063 , 1.556805968284607
49 , 100 , 0.0005 , 0.4593496024608612 , 1.5554819107055664
50 , 100 , 0.0005 , 0.46310195326805115 , 1.5347309112548828
51 , 100 , 0.0005 , 0.4623202085494995 , 1.5451873540878296
52 , 100 , 0.0005 , 0.4710756838321686 , 1.5254324674606323
53 , 100 , 0.0005 , 0.4713883697986603 , 1.5305132865905762
54 , 100 , 0.0005 , 0.47388991713523865 , 1.5252116918563843
55 , 100 , 0.0005 , 0.48045653104782104 , 1.5039528608322144
56 , 100 , 0.0005 , 0.4815509617328644 , 1.4959696531295776
57 , 100 , 0.0005 , 0.1633833646774292 , 217489.09375
58 , 100 , 0.0005 , 0.1666666716337204 , 2.0428144931793213
59 , 100 , 0.0005 , 0.1801125705242157 , 2.0267279148101807
60 , 100 , 0.0005 , 0.18105065822601318 , 2.019274950027466
61 , 100 , 0.0005 , 0.18136335909366608 , 2.016287088394165
62 , 100 , 0.0005 , 0.19246403872966766 , 2.014540195465088
63 , 100 , 0.0005 , 0.20247028768062592 , 2.001915454864502
64 , 100 , 0.0005 , 0.20184490084648132 , 1.9978233575820923
65 , 100 , 0.0005 , 0.2027829885482788 , 1.9986497163772583
66 , 100 , 0.0005 , 0.2106003761291504 , 1.994433045387268
67 , 100 , 0.0005 , 0.21013133227825165 , 1.9914133548736572
68 , 100 , 0.0005 , 0.21810506284236908 , 1.9833743572235107
69 , 100 , 0.0005 , 0.22357723116874695 , 1.9814541339874268
70 , 100 , 0.0005 , 0.22091932594776154 , 1.9834641218185425
71 , 100 , 0.0005 , 0.2273295819759369 , 1.9824904203414917
72 , 100 , 0.0005 , 0.22482801973819733 , 1.9745595455169678
73 , 100 , 0.0005 , 0.2263914942741394 , 1.9759150743484497
74 , 100 , 0.0005 , 0.2240462750196457 , 1.9816051721572876
75 , 100 , 0.0005 , 0.2273295819759369 , 1.9743373394012451
76 , 100 , 0.0005 , 0.22858035564422607 , 1.970619797706604
77 , 100 , 0.0005 , 0.23139461874961853 , 1.971509575843811
78 , 100 , 0.0005 , 0.23217636346817017 , 1.968042016029358
79 , 100 , 0.0005 , 0.2401500940322876 , 1.960526943206787
80 , 100 , 0.0005 , 0.22623515129089355 , 1.9733928442001343
81 , 100 , 0.0005 , 0.23123827576637268 , 1.9743754863739014
82 , 100 , 0.0005 , 0.24202626943588257 , 1.9551130533218384
83 , 100 , 0.0005 , 0.2371794879436493 , 1.958726167678833
84 , 100 , 0.0005 , 0.24593496322631836 , 1.9552891254425049
