epoch , batch_size, learning_rate, accuracy, loss
1 , 100 , 0.0005 , 0.21169480681419373 , 2.136401414871216
2 , 100 , 0.0005 , 0.2604753077030182 , 1.9172027111053467
3 , 100 , 0.0005 , 0.28330206871032715 , 1.8907208442687988
4 , 100 , 0.0005 , 0.2822076380252838 , 1.893126130104065
5 , 100 , 0.0005 , 0.28205129504203796 , 1.8772945404052734
6 , 100 , 0.0005 , 0.3014383912086487 , 1.8589813709259033
7 , 100 , 0.0005 , 0.3103502094745636 , 1.8525323867797852
8 , 100 , 0.0005 , 0.30847403407096863 , 1.8285465240478516
9 , 100 , 0.0005 , 0.3195747435092926 , 1.8248097896575928
10 , 100 , 0.0005 , 0.32926830649375916 , 1.8027523756027222
11 , 100 , 0.0005 , 0.30784866213798523 , 1.8450316190719604
12 , 100 , 0.0005 , 0.3211382031440735 , 1.8396557569503784
13 , 100 , 0.0005 , 0.3333333432674408 , 1.8149118423461914
14 , 100 , 0.0005 , 0.3375547230243683 , 1.7946228981018066
15 , 100 , 0.0005 , 0.35475295782089233 , 1.7693108320236206
16 , 100 , 0.0005 , 0.3405253291130066 , 1.7770200967788696
17 , 100 , 0.0005 , 0.3398999273777008 , 1.8011316061019897
18 , 100 , 0.0005 , 0.36241400241851807 , 1.7556065320968628
19 , 100 , 0.0005 , 0.37148216366767883 , 1.7437938451766968
20 , 100 , 0.0005 , 0.3575672209262848 , 1.786525011062622
21 , 100 , 0.0005 , 0.3667917549610138 , 1.7546414136886597
22 , 100 , 0.0005 , 0.37679800391197205 , 1.7293531894683838
23 , 100 , 0.0005 , 0.39477798342704773 , 1.7067981958389282
24 , 100 , 0.0005 , 0.3999374508857727 , 1.679482102394104
25 , 100 , 0.0005 , 0.4101000726222992 , 1.692557692527771
26 , 100 , 0.0005 , 0.3979049324989319 , 1.7080599069595337
27 , 100 , 0.0005 , 0.39946842193603516 , 1.6917470693588257
28 , 100 , 0.0005 , 0.3983739912509918 , 1.715193271636963
29 , 100 , 0.0005 , 0.2476547807455063 , 1205670.625
30 , 100 , 0.0005 , 0.2568792998790741 , 1.9711962938308716
31 , 100 , 0.0005 , 0.2548467814922333 , 1.9553245306015015
32 , 100 , 0.0005 , 0.28533458709716797 , 1.915001392364502
33 , 100 , 0.0005 , 0.28424015641212463 , 1.9082754850387573
34 , 100 , 0.0005 , 0.2936210036277771 , 1.9098445177078247
35 , 100 , 0.0005 , 0.29549717903137207 , 1.9025307893753052
36 , 100 , 0.0005 , 0.2998749315738678 , 1.8921434879302979
37 , 100 , 0.0005 , 0.3181675970554352 , 1.8492803573608398
38 , 100 , 0.0005 , 0.31019386649131775 , 1.8478546142578125
39 , 100 , 0.0005 , 0.33708566427230835 , 1.8397446870803833
40 , 100 , 0.0005 , 0.3261413276195526 , 1.8254356384277344
